Web Mining as a Valuable Tool in Technology Commercialization Potential Evaluation|Shaodi Yang; Lucheng Huang |Wireless Communications, Networking and Mobile Computing, 2008. WiCOM '08. 4th International Conference on|2008|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4681204|
Web mining techniques for on-line social networks analysis|I-Hsien Ting |Service Systems and Service Management, 2008 International Conference on|2008|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4598506|
Work in progress — iGraphs for characterization of online communities|Figueira, A.; Laranjeiro, J. |Frontiers in Education Conference, 2008. FIE 2008. 38th Annual|2008|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4720419|
A case for P2P infrastructure for social networks - opportunities & challenges|Buchegger, S.; Datta, A. |Wireless On-Demand Network Systems and Services, 2009. WONS 2009. Sixth International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4801862|
A Collaborative and Content Based Event Recommendation System Integrated with Data Collection Scrapers and Services at a Social Networking Site|Kayaalp, M.; Ozyer, T.; Ozyer, S.T. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231918|
A collaborative mobile architecture for multicast live-streaming social networks|Bonastre, O.M.; Salvador, C.P. |Multimedia and Expo, 2009. ICME 2009. IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5202863|
A Fuzzy Approach to Social Network Analysis|Brunelli, M.; Fedrizzi, M. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231883|
A Method for Identifying Malicious Activity in Collaborative Systems with Maps|Furtado, V.; Assuncao, T.; de Oliveira, M.; Belchior, M.; D'Orleans, J. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231843|
A Multi-Agent Based Decentralized Algorithm for Social Network Community Mining|Bo Yang; Jing Huang; Dayou Liu; Jiming Liu |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231930|
A Space-Based Layout Algorithm for the Drawing of Co-citation Networks|Quirin, A.; Cordon, O. |Computational Aspects of Social Networks, 2009. CASON '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5176103|
A Study of Co-relational Personalities of the Social Network in Organization|Wei-Lun Chang; Sian-Ting Lin |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5283264|
A Trustable Reputation Scheme Based on Private Relationships|Shin-Yan Chiou; Shih-Ying Chang; Mezzour, G.; Perrig, A.; Hung-Min Sun |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231951|
A Visual Data Mining Approach to Find Overlapping Communities in Networks|Jiyang Chen; Zaiane, O.; Goebel, R. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231838|
AHSCAN: Agglomerative Hierarchical Structural Clustering Algorithm for Networks|Yuruk, N.; Mete, M.; Xiaowei Xu; Schweiger, T.A.J. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231935|
AI, E-government, and Politics 2.0|Hsinchun Chen |Intelligent Systems, IEEE|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5286173|
An Analysis of Beijing Olympic High-Tech Based on Converging Technologies|Miao Hong; Huang Lucheng; Wu Feifei |Information Management, Innovation Management and Industrial Engineering, 2009 International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5370069|
An Analytical Way to Find Influencers on Social Networks and Validate their Effects in Disseminating Social Games|Kim, E.S.; Han, S.S. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231942|
An Application of Multicriteria Weighted Graph Similarity Method to Social Networks Analyzing|Tarapata, Z.; Kasprzyk, R. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231827|
An Approach to Identity Theft Detection Using Social Network Analysis|Kolaczek, G. |Intelligent Information and Database Systems, 2009. ACIIDS 2009. First Asian Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5175971|
An Integrated Workflow Management Solution for Heritage Information Mashups|Al-Barakati, A.; Zhang, W.; Patoli, M.Z.; Gkion, M.; Beloff, N.; Newbury, P.; White, M. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231863|
Analyzing Multi-source Social Data for Extracting and Mining Social Networks|I-Hsien Ting; Hui-Ju Wu; Pei-Shan Chang |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5283266|
Analyzing Online Asynchronous Discussion Using Content and Social Network Analysis|Erlin, B.; Yusof, N.; Rahman, A.A. |Intelligent Systems Design and Applications, 2009. ISDA '09. Ninth International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5364081|
Assessing organizational stability via network analysis|Collingsworth, B.; Menezes, R.; Martins, P. |Computational Intelligence for Financial Engineering, 2009. CIFEr '09. IEEE Symposium on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4937501|
Automatic Mapping of Social Networks of Actors from Text Corpora: Time Series Analysis|Danowski, J.A.; Cepela, N.T. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231910|
Automatic Mapping of Social Networks of Political Actors from Large Collections of News Stories|Cepela, N.T.; Danowski, J.A. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231887|
Automatic Role Recognition in Multiparty Recordings: Using Social Affiliation Networks for Feature Extraction|Salamin, H.; Favre, S.; Vinciarelli, A. |Multimedia, IEEE Transactions on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5210166|
Betweeness-Centrality of Grid Networks|Rajasingh, I.; Rajan, B.; Isido D, F. |Computer Technology and Development, 2009. ICCTD '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5359703|
Bowling Alone and Trust Decline in Social Network Sites|Massa, P.; Salvetti, M.; Tomasoni, D. |Dependable, Autonomic and Secure Computing, 2009. DASC '09. Eighth IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5380625|
Browsing Unbounded Social, Linked Data Instances with User Perspectives|Hyun Namgoong; Sungkwon Yang; Mina Song; Hong-Gee Kim |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231835|
Can Friends Be Trusted? Exploring Privacy in Online Social Networks|Nagle, F.; Singh, L. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231850|
Centrality and Power among Website Users: A Social Network Analysis Application|McGrath, G.M. |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5283887|
Character Identification in Feature-Length Films Using Global Face-Name Matching|Yi-Fan Zhang; Changsheng Xu; Hanqing Lu; Yeh-Min Huang |Multimedia, IEEE Transactions on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5208281|
Cheat-proof cooperation strategies for wireless live streaming social networks|Lin, W.S.; Zhao, H.V.; Liu, K.J.R. |Acoustics, Speech and Signal Processing, 2009. ICASSP 2009. IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4960372|
Churn Prediction in MMORPGs: A Social Influence Based Approach|Kawale, J.; Pal, A.; Srivastava, J. |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5284154|
CoCoNutTrix: Collaborative Retrofitting for Information Visualization|Isenberg, P.; Carpendale, S.; Bezerianos, A.; Henry, N.; Fekete, J.-D. |Computer Graphics and Applications, IEEE|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5185485|
Collaborative Intensity in Social Networks|Stein, K.; Blaschke, S. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231939|
Collaborative Mining in Multiple Social Networks Data for Criminal Group Discovery|Fard, A.M.; Ester, M. |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5283849|
Combining Social Network Analysis and Sentiment Analysis to Explore the Potential for Online Radicalisation|Bermingham, A.; Conway, M.; McInerney, L.; O'Hare, N.; Smeaton, A.F. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231878|
Combining Social Network Analysis and Web Mining Techniques to Discover Interest Groups in the Blogspace|Hui-Ju Wu; I-Hsien Ting; Kai-yu Wang |Innovative Computing, Information and Control (ICICIC), 2009 Fourth International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5412306|
Content-Based Clustering for Tag Cloud Visualization|Zubiaga, A.; Garcia-Plaza, A.P.; Fresno, V.; Martinez, R. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231851|
Defining a Universal Actor Content-Element Model for Exploring Social and Information Networks Considering the Temporal Dynamic|Muller, C.; Meuthrath, B.; Jeschke, S. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231894|
Definition and Measures of an Opinion Model for Mining Forums|Stavrianou, A.; Velcin, J.; Chauchat, J.-H. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231895|
Design and implementation of a secure social network system|Layfield, R.; Thuraisingham, B.; Khan, L.; Kantarcioglu, M.; Rachapalli, J. |Intelligence and Security Informatics, 2009. ISI '09. IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5137318|
Detecting Communities from Bipartite Networks Based on Bipartite Modularities|Murata, T. |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5283869|
Detecting Structural Changes and Command Hierarchies in Dynamic Social Networks|Bourqui, R.; Gilbert, F.; Simonetto, P.; Zaidi, F.; Sharan, U.; Jourdan, F. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231931|
Developing Compelling Social-Enabled Applications with Context-Based Social Interaction Analysis|Skraba, R.; Beauvais, M.; Stan, J.; Maaradji, A.; Daigremont, J. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231886|
Digging Digg: Comment Mining, Popularity Prediction, and Social Network Analysis|Jamali, S.; Rangwala, H. |Web Information Systems and Mining, 2009. WISM 2009. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5368318|
Discovering Communities of Interest in a Tagged On-Line Environment|Kammergruber, W.C.; Viermetz, M.; Ziegler, C.-N. |Computational Aspects of Social Networks, 2009. CASON '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5176114|
Discovering Organizational Structure in Dynamic Social Network|Jiangtao Qiu; Zhangxi Lin; Changjie Tang; Shaojie Qiao |Data Mining, 2009. ICDM '09. Ninth IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5360336|
Discovery of email communication networks from the Enron corpus with a genetic algorithm using social network analysis|Wilson, G.; Banzhaf, W. |Evolutionary Computation, 2009. CEC '09. IEEE Congress on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4983357|
Dynamic Core Detection in Social Network Analysis|Zhaobo Luo; Xiaohong Jiang; Yi Feng; Chaolun Xia |Fuzzy Systems and Knowledge Discovery, 2009. FSKD '09. Sixth International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5360014|
Dynamic Social Network Analysis Using Latent Space Model and an Integrated Clustering Algorithm|Aiwu Xu; Xiaolin Zheng |Dependable, Autonomic and Secure Computing, 2009. DASC '09. Eighth IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5380397|
Dynamics of Inter-Meeting Time in Human Contact Networks|Yoneki, E.; Greenfield, D.; Crowcroft, J. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231830|
Egocentric Information Abstraction for Heterogeneous Social Networks|Cheng-Te Li; Shou-De Lin |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231870|
Evaluating living labs core competences and assets|Vontas, A.; Protogeros, N. |Digital Ecosystems and Technologies, 2009. DEST '09. 3rd IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5276772|
Evaluating Longitudinal Success of Open Source Software Projects: A Social Network Perspective|Jing Wu; Khim Yong Goh |System Sciences, 2009. HICSS '09. 42nd Hawaii International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4755694|
Exploratory Study of Intra-Organizational Learning from Social Network Perspective within a Spanish Knowledge Intensive Company|de Pablo Gonzalez del Campo, J.D.S.; Skerlavaj, M.; Gomez, F.G.; Dimovski, V. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231950|
Exploring Adolescent Peer Relationships Online and Offline: An Empirical and Social Network Analysis|Mingxin Zhang |Communications and Mobile Computing, 2009. CMC '09. WRI International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4797260|
Exploring Structural Prestige in Learning Object Repositories: Some Insights from Examining References in MERLOT|Sicilia, M.-A.; Sanchez-Alonso, S.; Garcia-Barriocanal, E.; Rodriguez-Garcia, D. |Intelligent Networking and Collaborative Systems, 2009. INCOS '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5370950|
Filtering Spam in Social Tagging System with Dynamic Behavior Analysis|Bo Liu; Ennan Zhai; Huiping Sun; Yelu Chen; Zhong Chen |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231927|
Finding and Analyzing Social Collaboration Networks in the Mexican Computer Science Community|Garcia-Bauelos, L.; Portilla, A.; Chavez-Aragon, A.; Reyes-Galaviz, O.F.; Ayanegui-Santiago, H. |Computer Science (ENC), 2009 Mexican International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5452566|
Finding Influential eBay Buyers for Viral Marketing A Conceptual Model of BuyerRank|Lam, H.W.; Chen Wu |Advanced Information Networking and Applications, 2009. AINA '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5076278|
Finding leaders from opinion networks|Hengmin Zhou; Daniel Zeng; Changli Zhang |Intelligence and Security Informatics, 2009. ISI '09. IEEE International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5137323|
First Steps to Netviz Nirvana: Evaluating Social Network Analysis with NodeXL|Bonsignore, E.M.; Dunne, C.; Rotman, D.; Smith, M.; Capone, T.; Hansen, D.L.; Shneiderman, B. |Computational Science and Engineering, 2009. CSE '09. International Conference on|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5284040|
From Social Networks to Behavioral Networks in Recommender Systems|Esslimani, I.; Brun, A.; Boyer, A. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231911|
Getting Online but Still Living Offline: The Complex Relationship of Technology Adoption and In-person Social Networks|Putnam, C.; Kolko, B. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231947|
Groupthink and Peer Pressure: Social Influence in Online Social Network Groups|Pan Hui; Buchegger, S. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231938|
Harnessing Wisdom of the Crowds Dynamics for Time-Dependent Reputation and Ranking|Daly, E.M. |Social Network Analysis and Mining, 2009. ASONAM '09. International Conference on Advances in|2009|http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5231866|
